"Section","Subsection","Feature","Classification","Evidence","PlayerSurface","Persistence","TestFamily","KnownLimitation"
"19","19.3 Planetary And Orbital Layers","Add low-orbit battlefields with atmospheric drag and orbital debris.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Stations and locations are seeded domain state, not authoritative live entities."
"19","19.3 Planetary And Orbital Layers","Add high-orbit transfer windows that change route efficiency.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Stations and locations are seeded domain state, not authoritative live entities."
"19","19.3 Planetary And Orbital Layers","Add planetary shadow zones that affect sensors and solar power.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Stations and locations are seeded domain state, not authoritative live entities."
"19","19.3 Planetary And Orbital Layers","Add moon-based sensor relays and artillery emplacements.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Stations and locations are seeded domain state, not authoritative live entities."
"19","19.3 Planetary And Orbital Layers","Add surface-to-orbit logistics elevators as strategic objectives.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Stations and locations are seeded domain state, not authoritative live entities."
"19","19.3 Planetary And Orbital Layers","Add civilian evacuation corridors around inhabited worlds.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Stations and locations are seeded domain state, not authoritative live entities."
"19","19.3 Planetary And Orbital Layers","Add orbital quarantine zones during outbreaks or contamination events.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Stations and locations are seeded domain state, not authoritative live entities."
"19","19.3 Planetary And Orbital Layers","Add reentry-capable transports and rescue capsules.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Stations and locations are seeded domain state, not authoritative live entities."
"19","19.3 Planetary And Orbital Layers","Add planetary allegiance shifts based on protection, shortages, and collateral damage.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Stations and locations are seeded domain state, not authoritative live entities."
"19","19.3 Planetary And Orbital Layers","Add orbit-specific skyboxes, audio ambience, and map symbology.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Stations and locations are seeded domain state, not authoritative live entities."
"20","20.1 Crew Careers","Track individual officer careers across multiple ships.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.1 Crew Careers","Add promotion recommendations and command assignments.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.1 Crew Careers","Add specialist training programs with time and resource costs.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.1 Crew Careers","Add mentorship links between veteran and junior officers.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.1 Crew Careers","Add officer fatigue from repeated deployments.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.1 Crew Careers","Add medical leave and recovery time after severe injuries.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.1 Crew Careers","Add commendations with small situational bonuses and narrative weight.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.1 Crew Careers","Add disciplinary records after insubordination, panic, or war crimes.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.1 Crew Careers","Add retirement, reassignment, and voluntary transfer requests.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.1 Crew Careers","Add officers who return later as captains, rivals, or faction leaders.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.2 Fleet Culture","Give fleets traditions that emerge from repeated behavior.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.2 Fleet Culture","Add informal fleet mottos earned from major events.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.2 Fleet Culture","Add shipboard rituals before difficult battles.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.2 Fleet Culture","Add morale bonuses for rescuing survivors and recovering lost hulls.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.2 Fleet Culture","Add morale penalties for abandoning disabled allies.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.2 Fleet Culture","Add friction when captured ships are integrated into a fleet.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.2 Fleet Culture","Add faction-mixed crews with translation and trust challenges.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.2 Fleet Culture","Add memorial ceremonies after catastrophic losses.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.2 Fleet Culture","Add holiday, anniversary, and remembrance events during long campaigns.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.2 Fleet Culture","Add a fleet culture summary showing how the player's command style is perceived.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.3 Civilian Life","Add civilian captains with persistent names and route histories.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.3 Civilian Life","Add merchant guilds with competing priorities.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.3 Civilian Life","Add mining cooperatives that can request protection or autonomy.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.3 Civilian Life","Add refugee flotillas with urgent routing decisions.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.3 Civilian Life","Add independent rescue organizations.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.3 Civilian Life","Add journalists and war correspondents who shape public perception.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.3 Civilian Life","Add civilian rumors that may be useful, outdated, or deliberately false.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.3 Civilian Life","Add civilian volunteer auxiliaries during existential threats.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.3 Civilian Life","Add black-market fixers who remember favors and betrayals.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"20","20.3 Civilian Life","Add civilian casualty reports with clear causal chains.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Personnel and civilian state are not driven by normal campaign outcomes."
"21","21.1 Planning Tools","Add multi-step operation plans with named phases.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.1 Planning Tools","Add synchronized departure times for several task groups.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.1 Planning Tools","Add conditional orders such as ""engage only if escorts arrive.""","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.1 Planning Tools","Add branch plans for success, stalemate, and retreat.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.1 Planning Tools","Add staging-area selection.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.1 Planning Tools","Add reserve commitment triggers.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.1 Planning Tools","Add fuel, ammunition, repair, and crew-readiness projections per phase.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.1 Planning Tools","Add expected enemy-response estimates.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.1 Planning Tools","Add operation rehearsal using incomplete intelligence.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.1 Planning Tools","Add reusable operation templates.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.1 Planning Tools","Add a commander's notebook for pinned assumptions and unresolved risks.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.1 Planning Tools","Add post-operation comparisons between plan and outcome.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.2 Intelligence Analysis","Add intelligence sources with reliability ratings.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.2 Intelligence Analysis","Add intercepted manifests that reveal convoy composition.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.2 Intelligence Analysis","Add scout reports that can conflict with one another.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.2 Intelligence Analysis","Add enemy order-of-battle estimates with confidence bands.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.2 Intelligence Analysis","Add analyst recommendations that can be right, incomplete, or biased.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.2 Intelligence Analysis","Add intelligence gaps explicitly shown on the map.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.2 Intelligence Analysis","Add historical enemy-behavior summaries.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.2 Intelligence Analysis","Add pattern detection for repeated raids and convoy timings.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.2 Intelligence Analysis","Add misinformation campaigns that plant believable false patterns.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.2 Intelligence Analysis","Add captured navigation data that reveals temporary routes.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.2 Intelligence Analysis","Add debriefing choices that improve intelligence quality.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.2 Intelligence Analysis","Add an intelligence archive searchable by location, faction, and date.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.3 Espionage And Counterintelligence","Add covert agents embedded in hubs and shipyards.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.3 Espionage And Counterintelligence","Add agent recruitment with loyalty risks.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.3 Espionage And Counterintelligence","Add sabotage operations against fuel, sensors, docks, and communications.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.3 Espionage And Counterintelligence","Add counterintelligence sweeps that may disrupt friendly operations.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.3 Espionage And Counterintelligence","Add compromised officers and false orders.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.3 Espionage And Counterintelligence","Add extraction missions for exposed agents.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.3 Espionage And Counterintelligence","Add double agents with uncertain allegiance.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.3 Espionage And Counterintelligence","Add encrypted dead-drop locations.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.3 Espionage And Counterintelligence","Add propaganda operations that affect faction exhaustion and civilian support.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"21","21.3 Espionage And Counterintelligence","Add diplomatic incidents when covert actions are exposed.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Planning, intelligence, and espionage are not playable flows."
"22","22.1 Dynamic Hazards","Add moving radiation storms that reshape safe routes.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.1 Dynamic Hazards","Add solar flare forecasts with uncertain timing.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.1 Dynamic Hazards","Add comet trails that create temporary mining opportunities and navigation hazards.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.1 Dynamic Hazards","Add unstable asteroid clusters that slowly drift and collide.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.1 Dynamic Hazards","Add ion clouds that amplify jamming and shield instability.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.1 Dynamic Hazards","Add dense debris fields that damage high-speed ships.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.1 Dynamic Hazards","Add micro-meteor showers that threaten exposed station modules.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.1 Dynamic Hazards","Add magnetic anomalies that bend missile guidance.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.1 Dynamic Hazards","Add gravity wells that change braking distance and warp exit accuracy.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.1 Dynamic Hazards","Add volatile gas pockets that can chain-react under weapons fire.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.1 Dynamic Hazards","Add environmental hazard maps with confidence and age.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.1 Dynamic Hazards","Add AI doctrine changes when fleets encounter known hazards.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.2 Resource Ecology","Let rich deposits attract miners, pirates, patrols, and speculators over time.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.2 Resource Ecology","Let over-mining increase collapse risk and reduce long-term yield.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.2 Resource Ecology","Add refinery pollution or debris as a local strategic cost.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.2 Resource Ecology","Add survey uncertainty so prospecting remains valuable.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.2 Resource Ecology","Add rare materials tied to dangerous environmental regions.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.2 Resource Ecology","Add mobile resource phenomena such as cometary ice and drifting wreck clusters.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.2 Resource Ecology","Add depleted belts that push factions into new contested regions.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.2 Resource Ecology","Add salvage booms after major wars.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.2 Resource Ecology","Add faction policies for conservation, extraction, rationing, and hoarding.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"22","22.2 Resource Ecology","Add economic forecasts tied to resource discoveries and losses.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Hazards and resource ecology do not advance through live campaign time."
"23","23.1 Faction Identity","Give each faction a distinct logistical model instead of only combat bonuses.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.1 Faction Identity","Give each faction a distinct approach to surrender, salvage, and prisoners.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.1 Faction Identity","Give each faction unique station layouts and infrastructure priorities.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.1 Faction Identity","Give each faction signature command-network strengths and weaknesses.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.1 Faction Identity","Give each faction unique crisis responses.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.1 Faction Identity","Give each faction different tolerances for collateral damage.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.1 Faction Identity","Add faction-specific mission families.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.1 Faction Identity","Add faction-specific officer archetypes and radio language.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.1 Faction Identity","Add faction-specific victory and survival conditions.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.1 Faction Identity","Add faction-specific UI accent motifs without harming readability.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.2 Internal Politics","Split major factions into internal blocs with visible agendas.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.2 Internal Politics","Add military, industrial, civilian, ideological, and intelligence power centers.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.2 Internal Politics","Add bloc approval and leverage.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.2 Internal Politics","Add requests that trade tactical convenience for political support.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.2 Internal Politics","Add leadership changes after defeats, scandals, and victories.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.2 Internal Politics","Add budget disputes that affect construction and logistics.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.2 Internal Politics","Add faction hardliners who resist ceasefires.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.2 Internal Politics","Add reformers who reward restraint and rescue operations.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.2 Internal Politics","Add corruption investigations around procurement and salvage.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
"23","23.2 Internal Politics","Add internal schisms that can become neutral or hostile splinter factions.","MODELED_ONLY","DeepCampaignSimulationSystem","compact readout API only","deepCampaignExpansionState","DeepCampaignSimulationSystemTest","Faction identity and politics are descriptive state, not live simulation."
